EDfile_name,index_events_code_start,index_events_code_end,failed/non_failed,update/non-update,id_target,id_update,bhvStat1,failed/non_failed,id_target,id_update,trial_mode,start_of_pre_cue,last_enter_to_target,cue_onset,go_signal,trial_jump,move_onset,in_periphery,end_of_hold,reward,end_of_trial
t5601ee.22.mat,53,54,1,2,7,NaN,959,2,7,NaN,126.4276,126.7029,127.0117,127.5087,128.2427,NaN,128.3594,128.8447,129.2634,128.9594,129.2668,128.5787
t5601ee.22.mat,55,56,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.22.mat,57,58,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.22.mat,59,60,1,1,6,4,960,1,6,4,136.5082,136.796,137.1027,137.633,138.4506,138.5826,138.9014,139.052,138.5826,139.1672,139.4791,138.838
t5601ee.22.mat,61,62,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.22.mat,63,64,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,1,2,1,2,6,NaN,961,2,6,NaN,9.3088,9.5892,10.2392,10.7355,11.4203,NaN,11.754,11.9218,12.3398,12.0368,12.3432,11.7155
t5601ee.23.mat,3,4,1,1,3,6,962,1,3,6,13.5183,13.7882,13.8074,14.4004,15.1168,15.2152,15.3513,15.4854,15.2152,16.0669,16.3733,15.2914
t5601ee.23.mat,5,6,1,2,8,NaN,963,2,8,NaN,17.5472,17.8144,18.4001,18.9289,19.7631,NaN,19.9303,20.1813,20.5996,20.2964,20.6029,19.9139
t5601ee.23.mat,7,8,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,9,10,1,2,1,NaN,964,2,1,NaN,24.5031,24.7808,25.1273,25.6568,26.4575,NaN,26.8745,26.9754,27.3937,27.0905,27.3974,26.8218
t5601ee.23.mat,11,12,1,2,7,NaN,965,2,7,NaN,28.5735,28.846,28.8655,29.4533,30.221,NaN,30.3392,30.6413,31.0575,30.7543,31.06,30.3473
t5601ee.23.mat,13,14,1,1,5,8,966,1,5,8,32.2346,32.519,32.554,33.1178,33.9343,34.0164,34.2518,34.5692,34.0164,34.6843,34.9908,34.2968
t5601ee.23.mat,15,16,1,2,2,NaN,967,2,2,NaN,36.1648,36.4472,36.4662,37.0309,37.8645,NaN,37.9491,38.2822,38.7029,38.3976,38.7062,38.0309
t5601ee.23.mat,17,18,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,19,20,1,2,4,NaN,968,2,4,NaN,42.5398,42.8249,43.2456,43.7581,44.4263,NaN,44.7775,44.9933,45.4137,45.1092,45.4172,44.7771
t5601ee.23.mat,21,22,1,2,5,NaN,969,2,5,NaN,46.5915,46.866,46.8997,47.4389,48.0899,NaN,48.3571,48.5082,48.927,48.6231,48.9305,48.2899
t5601ee.23.mat,23,24,1,1,7,8,970,1,7,8,50.105,50.3856,50.7575,51.2866,52.0525,52.1012,52.1012,52.5383,52.1012,52.6528,52.9559,52.1846
t5601ee.23.mat,25,26,1,2,8,NaN,971,2,8,NaN,54.1245,54.3999,54.9861,55.5661,56.2159,NaN,56.5005,56.7518,57.1709,56.8665,57.1736,56.5051
t5601ee.23.mat,27,28,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,29,30,1,2,6,NaN,972,2,6,NaN,61.1219,61.3983,61.5469,62.0934,62.7447,NaN,63.0455,63.3619,63.7811,63.4778,63.7844,63.0914
t5601ee.23.mat,31,32,1,2,4,NaN,973,2,4,NaN,64.9592,65.2419,65.2614,65.7915,66.4743,NaN,66.478,66.9773,67.3941,67.0914,67.3968,66.5585
t5601ee.23.mat,33,34,0,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,35,36,1,2,2,NaN,974,2,2,NaN,71.4841,71.7671,72.2386,72.8348,73.5527,NaN,73.6698,74.0536,74.4716,74.1688,74.4748,73.7828
t5601ee.23.mat,37,38,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,39,40,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,41,42,1,2,5,NaN,975,2,5,NaN,89.9153,90.1906,90.7065,91.2868,92.0203,NaN,92.1211,92.4388,92.8569,92.5533,92.8604,91.9508
t5601ee.23.mat,43,44,1,1,3,7,976,1,3,7,94.035,94.3188,94.3382,94.8503,95.6516,95.7154,95.9679,96.2522,95.7154,96.3673,96.675,96.0273
t5601ee.23.mat,45,46,1,2,6,NaN,977,2,6,NaN,97.8476,98.1305,98.5334,99.0637,99.7803,NaN,100.1314,100.2499,100.6671,100.3635,100.6703,100.0657
t5601ee.23.mat,47,48,1,2,8,NaN,978,2,8,NaN,101.8455,102.1225,102.5629,103.0772,103.7935,NaN,104.1118,104.2784,104.6928,104.3942,104.6958,104.0752
t5601ee.23.mat,49,50,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,51,52,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,53,54,1,1,5,8,979,1,5,8,111.7024,111.9831,112.605,113.1853,113.9023,114.0008,114.253,114.4873,114.0008,114.6019,114.9091,114.2463
t5601ee.23.mat,55,56,1,2,4,NaN,980,2,4,NaN,116.0842,116.3697,117.3343,117.9147,118.5813,NaN,118.6319,118.7837,119.2021,118.8986,119.2059,118.5277
t5601ee.23.mat,57,58,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.23.mat,59,60,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,1,2,1,2,3,NaN,981,2,3,NaN,15.6667,15.937,17.2946,17.8257,18.5927,NaN,18.8604,19.1106,19.5296,19.2261,19.5332,18.8577
t5601ee.24.mat,3,4,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,5,6,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,7,8,1,2,6,NaN,982,2,6,NaN,26.7166,26.9929,27.1371,27.7186,28.5344,NaN,28.7517,29.0359,29.4525,29.1508,29.456,28.7976
t5601ee.24.mat,9,10,1,1,2,7,983,1,2,7,30.6303,30.9092,31.1672,31.6641,32.4978,32.546,32.6657,33.1364,32.546,33.2515,33.5583,32.7031
t5601ee.24.mat,11,12,1,2,2,NaN,984,2,2,NaN,34.7339,35.0209,35.0398,35.5772,36.2126,NaN,36.4293,36.7466,37.1652,36.8612,37.169,36.4712
t5601ee.24.mat,13,14,1,2,8,NaN,985,2,8,NaN,38.3434,38.6285,38.8111,39.3577,40.1914,NaN,40.5593,40.727,41.1452,40.8416,41.1484,40.5007
t5601ee.24.mat,15,16,1,2,6,NaN,986,2,6,NaN,42.3241,42.598,42.7252,43.2377,44.0392,NaN,44.3393,44.5067,44.9759,44.6725,44.9794,44.3077
t5601ee.24.mat,17,18,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,19,20,1,1,6,2,987,1,6,2,49.511,49.7865,49.9854,50.5658,51.3988,51.4471,51.6676,52.0178,51.4471,52.1319,52.4385,51.7128
t5601ee.24.mat,21,22,1,2,5,NaN,988,2,5,NaN,53.6123,53.8973,53.9169,54.4465,55.2298,NaN,55.5639,55.7638,57.1811,56.878,57.1848,55.5225
t5601ee.24.mat,23,24,1,2,7,NaN,989,2,7,NaN,58.3596,58.6156,58.7951,59.3415,60.0086,NaN,60.4423,60.677,61.0942,60.7912,61.098,60.4305
t5601ee.24.mat,25,26,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,27,28,1,2,4,NaN,990,2,4,NaN,64.9817,65.2675,66.0551,66.5858,67.3855,NaN,67.8197,68.0706,68.5077,68.1855,68.5104,67.7238
t5601ee.24.mat,29,30,1,1,4,6,991,1,4,6,69.6873,69.9612,70.5846,71.1482,71.8333,71.9137,72.2324,72.4694,71.9137,72.5837,72.8898,72.2092
t5601ee.24.mat,31,32,1,2,2,NaN,992,2,2,NaN,74.0591,74.3385,75.098,75.6617,76.4287,NaN,76.7787,77.0626,77.4789,77.1782,77.4825,76.7607
t5601ee.24.mat,33,34,1,2,8,NaN,993,2,8,NaN,78.6579,78.9288,78.9484,79.5409,80.2917,NaN,80.6261,80.9099,81.3262,81.0253,81.3296,80.6159
t5601ee.24.mat,35,36,1,2,1,NaN,994,2,1,NaN,82.5022,82.769,84.8227,85.4031,86.0883,NaN,86.2042,86.2878,86.7751,86.4704,86.7786,86.1151
t5601ee.24.mat,37,38,1,2,6,NaN,995,2,6,NaN,87.9532,88.239,88.2583,88.7501,89.5012,NaN,89.9348,90.1026,90.6538,90.3508,90.6574,89.8921
t5601ee.24.mat,39,40,1,1,8,5,996,1,8,5,91.8329,92.1083,92.8005,93.3463,94.1302,94.2621,94.3811,94.8812,94.2621,94.9971,95.3039,94.3883
t5601ee.24.mat,41,42,1,2,5,NaN,997,2,5,NaN,96.4782,96.7559,98.0794,98.6087,99.3931,NaN,99.477,100.012,100.4295,100.1271,100.433,99.4667
t5601ee.24.mat,43,44,1,2,3,NaN,998,2,3,NaN,101.6056,101.8897,102.2758,102.8218,103.5723,NaN,103.6229,103.9075,104.3259,104.0226,104.3295,103.6748
t5601ee.24.mat,45,46,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,47,48,1,2,2,NaN,999,2,2,NaN,108.3317,108.6152,108.9702,109.5165,110.217,NaN,110.385,110.8858,111.3031,111,111.3069,110.6035
t5601ee.24.mat,49,50,0,1,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,51,52,1,2,7,NaN,1000,2,7,NaN,115.2453,115.5436,116.0487,116.5441,117.1785,NaN,117.53,117.7295,118.1489,117.845,118.1522,117.5011
t5601ee.24.mat,53,54,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,55,56,1,2,8,NaN,1001,2,8,NaN,122.0872,122.3972,123.0584,123.6051,124.3551,NaN,124.6902,124.8903,125.3092,125.0054,125.3125,124.6541
t5601ee.24.mat,57,58,1,2,4,NaN,1002,2,4,NaN,126.4877,126.7813,126.7971,127.3683,128.1188,NaN,128.437,128.6544,129.073,128.7694,129.0765,128.3723
t5601ee.24.mat,59,60,1,1,1,8,1003,1,1,8,130.2523,130.5592,130.9854,131.5154,132.1487,132.1971,132.6334,132.8836,132.1971,132.9992,133.3047,132.5894
t5601ee.24.mat,61,62,1,2,7,NaN,1004,2,7,NaN,134.4784,134.7667,135.4816,136.0448,136.7296,NaN,137.0127,137.2963,140.2467,139.9436,140.2501,137.0568
t5601ee.24.mat,63,64,1,2,6,NaN,1005,2,6,NaN,141.4241,141.7142,141.7334,142.2892,142.9068,NaN,143.358,143.5261,144.7427,144.4394,144.7459,143.2922
t5601ee.24.mat,65,66,1,2,2,NaN,1006,2,2,NaN,145.9161,146.2146,146.7722,147.3186,148.1197,NaN,148.4204,148.6208,149.0397,148.7362,149.043,148.3816
t5601ee.24.mat,67,68,1,2,3,NaN,1007,2,3,NaN,150.2163,150.5112,150.5293,151.0324,151.7992,NaN,152.1174,152.3014,152.7194,152.4162,152.7227,152.0744
t5601ee.24.mat,69,70,1,1,2,4,1008,1,2,4,153.897,154.1864,154.6491,155.2302,155.8792,156.0281,156.2643,156.5818,156.0281,156.6961,157.0022,156.2682
t5601ee.24.mat,71,72,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,73,74,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,75,76,1,2,6,NaN,1009,2,6,NaN,173.6758,173.9731,174.7168,175.2792,176.0631,NaN,176.2303,176.4313,176.8509,176.5504,176.8543,176.2152
t5601ee.24.mat,77,78,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,79,80,1,1,7,7,1010,1,7,7,180.8222,181.131,181.1528,181.7072,182.5241,182.5493,182.775,183.0428,182.5493,183.1579,183.4648,182.8112
t5601ee.24.mat,81,82,1,2,3,NaN,1011,2,3,NaN,184.6398,184.9482,184.9672,185.488,186.2709,NaN,186.4228,186.7893,187.2076,186.9044,187.2109,186.503
t5601ee.24.mat,83,84,1,2,1,NaN,1012,2,1,NaN,188.385,188.69,188.7098,189.2846,189.9849,NaN,190.236,190.42,190.838,190.5349,190.8413,190.0946
t5601ee.24.mat,85,86,1,2,8,NaN,1013,2,8,NaN,192.0162,192.32,192.3555,192.8481,193.5316,NaN,193.8994,194.1,194.5182,194.2154,194.5217,193.8991
t5601ee.24.mat,87,88,1,2,4,NaN,1014,2,4,NaN,195.697,195.9885,196.0059,196.5782,197.2454,NaN,197.6463,197.8975,199.23,198.9279,199.2332,197.5732
t5601ee.24.mat,89,90,1,1,3,6,1015,1,3,6,200.4072,200.6777,200.6994,201.2743,202.093,202.2405,202.3092,202.8275,202.2405,202.9412,203.2485,202.6033
t5601ee.24.mat,91,92,1,2,2,NaN,1016,2,2,NaN,204.4239,204.7231,205.207,205.7706,206.5043,NaN,206.5549,207.0391,207.4587,207.1545,207.462,206.4876
t5601ee.24.mat,93,94,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,95,96,1,2,3,NaN,1017,2,3,NaN,211.9469,212.2587,216.2988,216.8783,217.7125,NaN,218.047,218.2306,218.6484,218.3456,218.6516,218.0103
t5601ee.24.mat,97,98,1,2,2,NaN,1018,2,2,NaN,219.8261,220.1365,220.1557,220.7416,221.4088,NaN,221.9263,222.1474,222.565,222.2613,222.5677,221.1546
t5601ee.24.mat,99,100,1,1,4,8,1019,1,4,8,223.7435,224.0484,224.0669,224.5724,225.3724,225.5044,225.6571,226.057,225.5044,226.1722,226.4791,225.6274
t5601ee.24.mat,101,102,1,2,5,NaN,1020,2,5,NaN,227.6538,227.957,228.3379,228.8516,229.5522,NaN,229.5798,230.0542,231.505,231.2014,231.5086,229.4706
t5601ee.24.mat,103,104,1,2,1,NaN,1021,2,1,NaN,232.6834,232.982,233.0182,233.5644,234.2648,NaN,234.4332,234.6334,235.1514,234.8485,235.1551,234.3064
t5601ee.24.mat,105,106,1,2,8,NaN,1022,2,8,NaN,236.3293,236.6292,236.6489,237.2113,237.8455,NaN,237.9796,238.3139,238.7324,238.4287,238.7359,238.0363
t5601ee.24.mat,107,108,1,2,7,NaN,1023,2,7,NaN,239.9104,240.2176,240.235,240.792,241.5592,NaN,241.8933,242.0617,242.4796,242.1765,242.4829,241.86
t5601ee.24.mat,109,110,1,1,8,7,1024,1,8,7,243.6597,243.9557,243.9749,244.557,245.2562,245.3552,245.3552,245.8079,245.3552,245.923,246.23,245.495
t5601ee.24.mat,111,112,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,113,114,1,2,6,NaN,1025,2,6,NaN,250.2669,250.5718,251.3531,251.8497,252.6835,NaN,252.8512,253.0694,253.5709,253.2674,253.5744,252.8512
t5601ee.24.mat,115,116,1,2,3,NaN,1026,2,3,NaN,254.7494,255.0399,256.4817,256.9957,257.7293,NaN,257.7476,258.0481,258.4658,258.1625,258.4692,257.7357
t5601ee.24.mat,117,118,1,2,7,NaN,1027,2,7,NaN,259.6435,259.9501,259.9689,260.5255,261.2605,NaN,261.3437,261.7612,262.18,261.8762,262.1832,261.4545
t5601ee.24.mat,119,120,0,1,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,121,122,1,2,4,NaN,1028,2,4,NaN,266.2549,266.5427,271.8066,272.3009,272.9502,NaN,273.1675,273.3851,273.8006,273.4998,273.803,273.1309
t5601ee.24.mat,123,124,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,125,126,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,127,128,1,2,2,NaN,1029,2,2,NaN,284.0709,284.3773,284.8259,285.4225,286.2398,NaN,286.2587,286.5575,286.976,286.6725,286.9795,286.2985
t5601ee.24.mat,129,130,1,1,1,2,1030,1,1,2,288.155,288.4587,288.4784,288.9856,289.7689,289.885,290.2206,290.3381,289.885,290.4528,290.7593,290.1396
t5601ee.24.mat,131,132,1,2,8,NaN,1031,2,8,NaN,291.9343,292.2418,292.2604,292.8007,293.5494,NaN,293.7504,294.0564,294.4736,294.1699,294.4772,293.7777
t5601ee.24.mat,133,134,1,2,4,NaN,1032,2,4,NaN,295.6515,295.9431,295.9623,296.5463,297.3637,NaN,297.5806,297.8159,298.2339,297.9297,298.2373,297.5663
t5601ee.24.mat,135,136,1,2,2,NaN,1033,2,2,NaN,299.4113,299.7195,300.3132,300.8762,301.6264,NaN,301.6453,301.9782,302.3973,302.0935,302.4007,301.7412
t5601ee.24.mat,137,138,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,139,140,1,1,6,1,1034,1,6,1,306.1886,306.4951,313.2352,313.7822,314.4327,314.5994,314.6665,314.9829,314.5994,318.4631,318.7697,314.6772
t5601ee.24.mat,141,142,1,2,3,NaN,1035,2,3,NaN,319.944,320.2411,320.2603,320.8436,321.5098,NaN,321.8105,321.9784,322.3964,322.0935,322.3999,321.7946
t5601ee.24.mat,143,144,1,2,6,NaN,1036,2,6,NaN,323.5739,323.8828,323.902,324.4561,325.2736,NaN,325.3745,325.7102,326.126,325.8236,326.1292,325.4271
t5601ee.24.mat,145,146,1,2,8,NaN,1037,2,8,NaN,327.3043,327.6074,335.0008,335.5474,336.1814,NaN,336.549,336.7342,337.1515,336.8479,337.1549,336.4874
t5601ee.24.mat,147,148,1,2,5,NaN,1038,2,5,NaN,338.3293,338.6238,338.6429,339.2114,340.0116,NaN,340.146,340.3962,341.5309,341.2276,341.5343,340.1124
t5601ee.24.mat,149,150,1,1,5,5,1039,1,5,5,342.7103,342.9995,343.3103,343.8582,344.5246,344.6396,344.7423,344.978,344.6396,345.0924,345.3963,344.7562
t5601ee.24.mat,151,152,1,2,7,NaN,1040,2,7,NaN,346.5681,346.8739,346.9108,347.4542,348.1216,NaN,348.3728,348.6729,349.0912,348.7884,349.0946,348.4042
t5601ee.24.mat,153,154,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.24.mat,155,156,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,1,2,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,3,4,1,2,8,NaN,1041,2,8,NaN,14.6223,14.9199,15.5289,16.0434,16.743,NaN,16.9105,17.1604,19.3471,19.0428,19.3504,16.8464
t5601ee.25.mat,5,6,1,1,4,5,1042,1,4,5,20.5262,20.8344,21.6585,22.2048,22.972,23.1199,23.2719,23.5073,23.1199,23.622,23.9276,23.1928
t5601ee.25.mat,7,8,1,2,5,NaN,1043,2,5,NaN,25.1009,25.3925,26.3699,26.8681,27.5692,NaN,27.6517,28.0534,28.4696,28.1682,28.4718,27.8081
t5601ee.25.mat,9,10,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,11,12,1,2,2,NaN,1044,2,2,NaN,33.311,33.6126,33.9145,34.494,35.2116,NaN,35.4123,35.663,36.0814,35.7781,36.0851,35.415
t5601ee.25.mat,13,14,1,2,6,NaN,1045,2,6,NaN,37.2582,37.5488,37.5684,38.1079,38.7752,NaN,38.7942,39.2439,39.6619,39.3586,39.6655,38.8119
t5601ee.25.mat,15,16,0,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,17,18,1,2,1,NaN,1046,2,1,NaN,44.0875,44.3965,45.3057,45.8022,46.6021,NaN,46.8363,46.9875,49.9366,49.6334,49.9402,46.7392
t5601ee.25.mat,19,20,1,2,6,NaN,1047,2,6,NaN,51.1142,51.4073,51.4261,52.0128,52.7802,NaN,53.0476,53.215,53.6343,53.3303,53.6375,52.9978
t5601ee.25.mat,21,22,1,2,7,NaN,1048,2,7,NaN,54.8123,55.1195,55.763,56.3294,57.1598,NaN,57.2941,57.5445,57.9643,57.6599,57.9675,57.2654
t5601ee.25.mat,23,24,1,2,8,NaN,1049,2,8,NaN,59.1413,59.4326,59.9093,60.4905,61.3071,NaN,61.3742,61.6423,62.0608,61.7578,62.0643,61.3695
t5601ee.25.mat,25,26,1,1,3,1,1050,1,3,1,63.2405,63.5468,63.6062,64.1538,64.7869,64.8689,65.0047,65.4055,64.8689,65.5205,65.8283,65.0758
t5601ee.25.mat,27,28,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,29,30,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,31,32,1,2,3,NaN,1051,2,3,NaN,73.6626,73.9594,74.6303,75.2114,76.0438,NaN,76.3618,76.5124,76.9318,76.6276,76.9351,76.3084
t5601ee.25.mat,33,34,1,2,5,NaN,1052,2,5,NaN,78.1092,78.4192,79.1101,79.6405,80.4746,NaN,80.9246,81.1257,81.5435,81.2409,81.5469,80.8715
t5601ee.25.mat,35,36,1,1,8,6,1053,1,8,6,82.7204,83.0253,83.3069,83.8541,84.5377,84.67,84.7714,84.94,84.67,85.3207,85.6276,84.7481
t5601ee.25.mat,37,38,1,2,4,NaN,1054,2,4,NaN,86.8024,87.1075,87.4863,88.0177,88.7854,NaN,89.2342,89.4344,89.8536,89.5505,89.8571,89.1737
t5601ee.25.mat,39,40,1,2,5,NaN,1055,2,5,NaN,91.0324,91.3414,91.7496,92.3312,93.0635,NaN,93.3808,93.5819,94.0006,93.6971,94.0044,93.3542
t5601ee.25.mat,41,42,1,2,2,NaN,1056,2,2,NaN,95.1786,95.4763,95.7972,96.3105,97.0269,NaN,97.3283,97.5287,97.948,97.6442,97.9514,97.3255
t5601ee.25.mat,43,44,1,2,6,NaN,1057,2,6,NaN,99.1265,99.4368,99.473,99.9734,100.6406,NaN,100.9918,101.1259,101.5441,101.2411,101.5473,100.9394
t5601ee.25.mat,45,46,1,1,7,2,1058,1,7,2,102.7224,103.0313,103.3401,103.8872,104.5883,104.7028,104.8395,105.2556,104.7028,105.3712,105.6784,104.8452
t5601ee.25.mat,47,48,1,2,4,NaN,1059,2,4,NaN,106.8543,107.1629,107.1818,107.7174,108.3702,NaN,108.4854,108.7876,110.3375,110.0339,110.3407,108.5244
t5601ee.25.mat,49,50,1,2,8,NaN,1060,2,8,NaN,111.5154,111.8229,112.3991,112.9628,113.6299,NaN,113.6474,114.0981,115.0665,114.7631,115.0698,113.5968
t5601ee.25.mat,51,52,1,2,3,NaN,1061,2,3,NaN,116.2444,116.5313,116.5505,117.0606,117.7931,NaN,118.2774,118.628,119.0475,118.7434,119.051,118.3556
t5601ee.25.mat,53,54,1,2,7,NaN,1062,2,7,NaN,120.2259,120.5285,120.574,121.1741,121.8899,NaN,122.1242,122.3427,122.8099,122.5066,122.8134,122.1131
t5601ee.25.mat,55,56,0,1,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,57,58,1,2,1,NaN,1063,2,1,NaN,126.8485,127.1563,132.767,133.347,134.1299,NaN,136.1796,136.8464,137.2644,136.9614,137.2681,134.528
t5601ee.25.mat,59,60,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,61,62,1,2,5,NaN,1064,2,5,NaN,141.8557,142.1519,142.4747,143.0211,143.805,NaN,144.0396,144.2732,144.6918,144.3886,144.6952,144.0171
t5601ee.25.mat,63,64,1,2,7,NaN,1065,2,7,NaN,145.8691,146.1784,146.2711,146.8521,147.4853,NaN,147.8533,148.0207,148.4406,148.1363,148.4438,147.8211
t5601ee.25.mat,65,66,1,1,5,6,1066,1,5,6,149.6193,149.922,149.9413,150.5001,151.2493,151.3479,151.4333,151.7888,151.3479,151.9027,152.2113,151.4971
t5601ee.25.mat,67,68,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.25.mat,69,70,1,2,6,NaN,1067,2,6,NaN,156.66,156.9641,157.2626,157.8262,158.5432,NaN,158.828,159.0109,159.4293,159.1263,159.4326,158.7982
t5601ee.25.mat,71,72,1,2,3,NaN,1068,2,3,NaN,160.6073,160.914,161.4095,161.9404,162.7395,NaN,162.9406,163.1911,163.606,163.307,163.6093,162.9564
